"보고 시작","보고 종료","캠페인 이름",연령,"캠페인 게재","기여 설정",결과,"결과 표시 도구",도달,빈도,"결과당 비용","광고 세트 예산","광고 세트 예산 유형","지출 금액 (KRW)",종료,노출,"CPM(1,000회 노출당 비용) (KRW)","링크 클릭",shop_clicks,"CPC(링크 클릭당 비용) (KRW)","CTR(링크 클릭률)",클릭(전체),CTR(전체),"CPC(전체) (KRW)","랜딩 페이지 조회","랜딩 페이지 조회당 비용 (KRW)"
2025-01-07,2026-04-26,크루즈프리랜서99%실패합니다,55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,22,1.136364,,"광고 세트 예산 사용 중",0,2384,"진행 중",25,95360,3,,794.666667,12,3,12,794.666667,2,1192
2025-01-07,2026-04-26,"여행인가 일인가? 둘다다",55-64,inactive,"클릭 후 7일 또는 조회 후 1일",,,2,1,,20000,"일일 예산",49,"진행 중",2,24500,,,,,0,0,0,,
2025-01-07,2026-04-26,90분무료특강,55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,4,1,,"광고 세트 예산 사용 중",0,432,"진행 중",4,108000,,,,,0,0,0,,
2025-01-07,2026-04-26,"물살 경력도 크루즈 여행 일 하는 법",55-64,inactive,"클릭 후 7일 또는 조회 후 1일",,,167,1.269461,,10000,"일일 예산",5285,"진행 중",212,24929.245283,10,,528.5,4.716981,14,6.603774,377.5,9,587.222222
2025-01-07,2026-04-26,"취업 No 크루즈 여행 하며 프리하게 버는법",55-64,inactive,"클릭 후 7일 또는 조회 후 1일",,,102,1.303922,,10000,"일일 예산",3801,"진행 중",133,28578.947368,12,,316.75,9.022556,13,9.774436,292.384615,10,380.1
2025-01-07,2026-04-26,"아무것도 몰라도 크루즈 프리랜서 되는법",55-64,inactive,"클릭 후 7일 또는 조회 후 1일",,,1,1,,10000,"일일 예산",8,"진행 중",1,8000,,,,,0,0,0,,
2025-01-07,2026-04-26,100%실무만담은현장노하우,55-64,inactive,"클릭 후 7일 또는 조회 후 1일",,,1,1,,20000,"일일 예산",45,"진행 중",1,45000,,,,,0,0,0,,
2025-01-07,2026-04-26,월매출1억여행사,55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,13,1.307692,,10000,"일일 예산",698,"진행 중",17,41058.823529,,,,,1,5.882353,698,,
2025-01-07,2026-04-26,교육아니고실무100%실무만,55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,1,1,,10000,"일일 예산",15,"진행 중",1,15000,,,,,0,0,0,,
2025-01-07,2026-04-26,고객이많아서바쁨,55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,25,1.04,,20000,"일일 예산",1465,"진행 중",26,56346.153846,2,,732.5,7.692308,2,7.692308,732.5,2,732.5
2025-01-07,2026-04-26,"고객이 많은데에서",55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,32,1.03125,,20000,"일일 예산",1130,"진행 중",33,34242.424242,6,,188.333333,18.181818,6,18.181818,188.333333,5,226
2025-01-07,2026-04-26,크루즈여행사이정도는해야지,55-64,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,7,1.142857,,10000,"일일 예산",242,"진행 중",8,30250,,,,,0,0,0,,
2025-01-07,2026-04-26,"직업 바꾸고 2차 인생 사는 법",65+,inactive,"클릭 후 7일 또는 조회 후 1일",1,actions:offsite_conversion.fb_pixel_lead,232,1.103448,13856,30000,"일일 예산",13856,"진행 중",256,54125,19,,729.263158,7.421875,24,9.375,577.333333,15,923.733333
2025-01-07,2026-04-26,세부타겟크루즈여행하면서,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,6,1.166667,,"광고 세트 예산 사용 중",0,331,"진행 중",7,47285.714286,1,,331,14.285714,1,14.285714,331,1,331
2025-01-07,2026-04-26,"크루즈 프리랜서 어떻게 해?",65+,inactive,"클릭 후 7일 또는 조회 후 1일",,,18,1.277778,,20000,"일일 예산",822,"진행 중",23,35739.130435,,,,,0,0,0,,
2025-01-07,2026-04-26,대한민국크루즈야영상,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,234,1.277778,,"광고 세트 예산 사용 중",0,6427,"진행 중",299,21494.983278,17,,378.058824,5.685619,24,8.026756,267.791667,11,584.272727
2025-01-07,2026-04-26,"사본 경력없이2차직장영상",65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,9,1,,"광고 세트 예산 사용 중",0,263,"진행 중",9,29222.222222,,,,,0,0,0,,
2025-01-07,2026-04-26,세부타겟크루즈야영상,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",1,actions:offsite_conversion.fb_pixel_lead,256,1.109375,7363,"광고 세트 예산 사용 중",0,7363,"진행 중",284,25926.056338,23,,320.130435,8.098592,25,8.802817,294.52,18,409.055556
2025-01-07,2026-04-26,기업이좋아하는프리랜서,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,10,1,,10000,"일일 예산",474,"진행 중",10,47400,,,,,1,10,474,,
2025-01-07,2026-04-26,경력없이2차직장영상,65+,not_delivering,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",16,actions:offsite_conversion.fb_pixel_lead,2016,2.390873,9145.5625,"광고 세트 예산 사용 중",0,146329,"진행 중",4820,30358.713693,365,,400.90137,7.572614,398,8.257261,367.660804,291,502.848797
2025-01-07,2026-04-26,크루즈프리랜서무료강의,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,14,1.357143,,10000,"일일 예산",2245,"진행 중",19,118157.894737,3,,748.333333,15.789474,3,15.789474,748.333333,,
2025-01-07,2026-04-26,세부타겟경력없이2차직장,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",2,actions:offsite_conversion.fb_pixel_lead,584,1.885274,10969,"광고 세트 예산 사용 중",0,21938,"진행 중",1101,19925.522253,82,,267.536585,7.447775,89,8.08356,246.494382,77,284.909091
2025-01-07,2026-04-26,무경력도일할수있다,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,80,1.1125,,30000,"일일 예산",4944,"진행 중",89,55550.561798,6,,824,6.741573,4,4.494382,1236,1,4944
2025-01-07,2026-04-26,대한민국재택가능새로운직업,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,137,1.087591,,"광고 세트 예산 사용 중",0,3648,"진행 중",149,24483.221477,11,,331.636364,7.38255,12,8.053691,304,9,405.333333
2025-01-07,2026-04-26,취업no1인프리랜서크루즈여행사,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,4,1,,10000,"일일 예산",330,"진행 중",4,82500,,,,,0,0,0,,
2025-01-07,2026-04-26,세부타겟재택가능크루즈,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,48,1.020833,,"광고 세트 예산 사용 중",0,1328,"진행 중",49,27102.040816,2,,664,4.081633,2,4.081633,664,2,664
2025-01-07,2026-04-26,똑똑한사람은이미,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,307,1.814332,,"광고 세트 예산 사용 중",0,3743,"진행 중",557,6719.928187,,,,,0,0,0,,
2025-01-07,2026-04-26,"노하우무료증정 2025-0705",65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,20,1.2,,"광고 세트 예산 사용 중",0,450,"진행 중",24,18750,1,,450,4.166667,1,4.166667,450,1,450
2025-01-07,2026-04-26,블루오션크루즈,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,79,1.164557,,20000,"일일 예산",5412,"진행 중",92,58826.086957,6,,902,6.521739,8,8.695652,676.5,,
2025-01-07,2026-04-26,"2차직업 대한민국 20250709",65+,not_delivering,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",19,actions:offsite_conversion.fb_pixel_lead,2688,2.30692,11875.15789474,"광고 세트 예산 사용 중",0,225628,"진행 중",6201,36385.744235,387,,583.018088,6.240929,419,6.756975,538.491647,308,732.558442
2025-01-07,2026-04-26,크루즈프리랜서100%실제후기,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,15,1.133333,,20000,"일일 예산",1188,"진행 중",17,69882.352941,,,,,0,0,0,,
2025-01-07,2026-04-26,"여행인가 일인가? 둘다다",65+,inactive,"클릭 후 7일 또는 조회 후 1일",,,1,1,,20000,"일일 예산",3,"진행 중",1,3000,,,,,0,0,0,,
2025-01-07,2026-04-26,크루즈프리랜서99%실패합니다,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,6,1,,"광고 세트 예산 사용 중",0,419,"진행 중",6,69833.333333,,,,,0,0,0,,
2025-01-07,2026-04-26,"물살 경력도 크루즈 여행 일 하는 법",65+,inactive,"클릭 후 7일 또는 조회 후 1일",,,78,1.179487,,10000,"일일 예산",2416,"진행 중",92,26260.869565,11,,219.636364,11.956522,11,11.956522,219.636364,10,241.6
2025-01-07,2026-04-26,"취업 No 크루즈 여행 하며 프리하게 버는법",65+,inactive,"클릭 후 7일 또는 조회 후 1일",,,35,1.028571,,10000,"일일 예산",719,"진행 중",36,19972.222222,3,,239.666667,8.333333,3,8.333333,239.666667,2,359.5
2025-01-07,2026-04-26,월매출1억여행사,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,3,1,,10000,"일일 예산",70,"진행 중",3,23333.333333,,,,,0,0,0,,
2025-01-07,2026-04-26,고객이많아서바쁨,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,5,1.2,,20000,"일일 예산",193,"진행 중",6,32166.666667,,,,,0,0,0,,
2025-01-07,2026-04-26,"고객이 많은데에서",65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,16,1,,20000,"일일 예산",652,"진행 중",16,40750,,,,,0,0,0,,
2025-01-07,2026-04-26,크루즈여행사이정도는해야지,65+,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,1,2,,10000,"일일 예산",14,"진행 중",2,7000,,,,,0,0,0,,
2025-01-07,2026-04-26,세부타겟크루즈야영상,Unknown,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,0,0,,"광고 세트 예산 사용 중",0,0,"진행 중",0,0,,,,,0,0,0,3,0
2025-01-07,2026-04-26,경력없이2차직장영상,Unknown,not_delivering,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",2,actions:offsite_conversion.fb_pixel_lead,0,0,0,"광고 세트 예산 사용 중",0,0,"진행 중",0,0,,,,,0,0,0,27,0
2025-01-07,2026-04-26,세부타겟경력없이2차직장,Unknown,inactive,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,0,0,,"광고 세트 예산 사용 중",0,0,"진행 중",0,0,,,,,0,0,0,3,0
2025-01-07,2026-04-26,"2차직업 대한민국 20250709",Unknown,not_delivering,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",,,0,0,,"광고 세트 예산 사용 중",0,0,"진행 중",0,0,,,,,0,0,0,1,0
2025-01-07,2026-04-26,"물살 경력도 크루즈 여행 일 하는 법",Unknown,inactive,"클릭 후 7일 또는 조회 후 1일",,,0,0,,10000,"일일 예산",0,"진행 중",0,0,,,,,0,0,0,2,0
